b3001_b3002,b3001_b3003,b3001_b3004,b3001_b3005,b3001_b3006,b3001_b3007,b3001_b3008,b3001_b3009,b3001_b3010,b3001_b3011,b3001_b3012,b3001_b3013,b3002_b3003,b3002_b3004,b3002_b3005,b3002_b3006,b3002_b3007,b3002_b3008,b3002_b3009,b3002_b3010,b3002_b3011,b3002_b3012,b3002_b3013,b3003_b3004,b3003_b3005,b3003_b3006,b3003_b3007,b3003_b3008,b3003_b3009,b3003_b3010,b3003_b3011,b3003_b3012,b3003_b3013,b3004_b3005,b3004_b3006,b3004_b3007,b3004_b3008,b3004_b3009,b3004_b3010,b3004_b3011,b3004_b3012,b3004_b3013,b3005_b3006,b3005_b3007,b3005_b3008,b3005_b3009,b3005_b3010,b3005_b3011,b3005_b3012,b3005_b3013,b3006_b3007,b3006_b3008,b3006_b3009,b3006_b3010,b3006_b3011,b3006_b3012,b3006_b3013,b3007_b3008,b3007_b3009,b3007_b3010,b3007_b3011,b3007_b3012,b3007_b3013,b3008_b3009,b3008_b3010,b3008_b3011,b3008_b3012,b3008_b3013,b3009_b3010,b3009_b3011,b3009_b3012,b3009_b3013,b3010_b3011,b3010_b3012,b3010_b3013,b3011_b3012,b3011_b3013,b3012_b3013
0,0,0,0,0,0,0,0,120,125,0,0,0,0,0,0,0,0,0,120,125,0,0,0,0,0,0,0,0,120,125,0,0,0,0,0,0,0,120,125,0,0,0,0,0,0,120,125,0,0,0,0,0,120,125,0,0,0,0,120,125,0,0,0,120,125,0,0,120,125,0,0,5,-120,-120,-125,-125,0
0,0,0,0,0,0,0,0,129,122,0,0,0,0,0,0,0,0,0,129,122,0,0,0,0,0,0,0,0,129,122,0,0,0,0,0,0,0,129,122,0,0,0,0,0,0,129,122,0,0,0,0,0,129,122,0,0,0,0,129,122,0,0,0,129,122,0,0,129,122,0,0,-7,-129,-129,-122,-122,0
0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,0,127,0,0,0,0,127,0,0,0,127,0,0,0,-127,-127,-127,0,0,0
0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,130,0,0,0,0,0,0,130,0,0,0,0,0,130,0,0,0,0,130,0,0,0,130,0,0,0,-130,-130,-130,0,0,0
0,0,0,0,0,0,0,124,128,0,0,0,0,0,0,0,0,0,124,128,0,0,0,0,0,0,0,0,124,128,0,0,0,0,0,0,0,124,128,0,0,0,0,0,0,124,128,0,0,0,0,0,124,128,0,0,0,0,124,128,0,0,0,124,128,0,0,0,4,-124,-124,-124,-128,-128,-128,0,0,0
0,0,0,0,0,0,0,124,127,0,0,0,0,0,0,0,0,0,124,127,0,0,0,0,0,0,0,0,124,127,0,0,0,0,0,0,0,124,127,0,0,0,0,0,0,124,127,0,0,0,0,0,124,127,0,0,0,0,124,127,0,0,0,124,127,0,0,0,3,-124,-124,-124,-127,-127,-127,0,0,0
0,0,0,0,0,0,0,124,131,0,0,0,0,0,0,0,0,0,124,131,0,0,0,0,0,0,0,0,124,131,0,0,0,0,0,0,0,124,131,0,0,0,0,0,0,124,131,0,0,0,0,0,124,131,0,0,0,0,124,131,0,0,0,124,131,0,0,0,7,-124,-124,-124,-131,-131,-131,0,0,0
0,0,0,0,0,0,0,124,133,0,0,0,0,0,0,0,0,0,124,133,0,0,0,0,0,0,0,0,124,133,0,0,0,0,0,0,0,124,133,0,0,0,0,0,0,124,133,0,0,0,0,0,124,133,0,0,0,0,124,133,0,0,0,124,133,0,0,0,9,-124,-124,-124,-133,-133,-133,0,0,0
0,0,0,0,0,0,0,118,129,0,0,0,0,0,0,0,0,0,118,129,0,0,0,0,0,0,0,0,118,129,0,0,0,0,0,0,0,118,129,0,0,0,0,0,0,118,129,0,0,0,0,0,118,129,0,0,0,0,118,129,0,0,0,118,129,0,0,0,11,-118,-118,-118,-129,-129,-129,0,0,0
0,0,0,0,0,0,0,121,126,0,0,0,0,0,0,0,0,0,121,126,0,0,0,0,0,0,0,0,121,126,0,0,0,0,0,0,0,121,126,0,0,0,0,0,0,121,126,0,0,0,0,0,121,126,0,0,0,0,121,126,0,0,0,121,126,0,0,0,5,-121,-121,-121,-126,-126,-126,0,0,0
0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,121,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0,0,121,0,0,0,0,-121,-121,-121,-121,0,0,0,0,0,0
0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,121,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0,0,121,0,0,0,121,0,0,0,-121,-121,-121,0,0,0
0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,121,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0,0,121,0,0,0,121,0,0,0,-121,-121,-121,0,0,0
0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,129,121,0,0,0,0,0,129,121,0,0,0,0,129,121,0,0,0,129,121,0,0,0,-8,-129,-129,-129,-121,-121,-121,0,0,0
0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,129,121,0,0,0,0,0,129,121,0,0,0,0,129,121,0,0,0,129,121,0,0,0,-8,-129,-129,-129,-121,-121,-121,0,0,0
0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,0,129,121,0,0,0,0,0,0,129,121,0,0,0,0,0,129,121,0,0,0,0,129,121,0,0,0,129,121,0,0,0,-8,-129,-129,-129,-121,-121,-121,0,0,0
0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,129,0,0,0,0,-129,-129,-129,-129,0,0,0,0,0,0
0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,0,127,0,0,0,0,127,0,0,0,0,-127,-127,-127,-127,0,0,0,0,0,0
0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,133,0,0,0,0,0,0,133,0,0,0,0,0,133,0,0,0,0,133,0,0,0,0,-133,-133,-133,-133,0,0,0,0,0,0
0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0,120,0,0,0,0,0,120,0,0,0,0,120,0,0,0,0,-120,-120,-120,-120,0,0,0,0,0,0
0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,129,0,0,0,0,-129,-129,-129,-129,0,0,0,0,0,0
0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,134,0,0,0,0,0,0,134,0,0,0,0,0,134,0,0,0,0,134,0,0,0,0,-134,-134,-134,-134,0,0,0,0,0,0
0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,132,0,0,0,0,0,0,132,0,0,0,0,0,132,0,0,0,0,132,0,0,0,0,-132,-132,-132,-132,0,0,0,0,0,0
0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,131,0,0,0,0,0,0,131,0,0,0,0,0,131,0,0,0,0,131,0,0,0,0,-131,-131,-131,-131,0,0,0,0,0,0
0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,0,127,0,0,0,0,127,0,0,0,0,-127,-127,-127,-127,0,0,0,0,0,0
0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,128,0,0,0,0,0,0,128,0,0,0,0,0,128,0,0,0,0,128,0,0,0,0,-128,-128,-128,-128,0,0,0,0,0,0
0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,136,0,0,0,0,0,0,136,0,0,0,0,0,136,0,0,0,0,136,0,0,0,0,-136,-136,-136,-136,0,0,0,0,0,0
0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,129,0,0,0,0,-129,-129,-129,-129,0,0,0,0,0,0
0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,137,0,0,0,0,0,0,137,0,0,0,0,0,137,0,0,0,0,137,0,0,0,0,-137,-137,-137,-137,0,0,0,0,0,0
0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,125,0,0,0,0,0,0,125,0,0,0,0,0,125,0,0,0,0,125,0,0,0,0,-125,-125,-125,-125,0,0,0,0,0,0
0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,132,0,0,0,0,0,0,132,0,0,0,0,0,132,0,0,0,0,132,0,0,0,0,-132,-132,-132,-132,0,0,0,0,0,0
0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,131,0,0,0,0,0,0,131,0,0,0,0,0,131,0,0,0,0,131,0,0,0,0,-131,-131,-131,-131,0,0,0,0,0,0
0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,129,0,0,0,0,-129,-129,-129,-129,0,0,0,0,0,0
0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,126,0,0,0,0,0,0,126,0,0,0,0,0,126,0,0,0,0,126,0,0,0,0,-126,-126,-126,-126,0,0,0,0,0,0
0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,128,0,0,0,0,0,0,128,0,0,0,0,0,128,0,0,0,0,128,0,0,0,0,-128,-128,-128,-128,0,0,0,0,0,0
0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,123,0,0,0,0,0,0,123,0,0,0,0,0,123,0,0,0,0,123,0,0,0,0,-123,-123,-123,-123,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,-2,-124,-124,-124,-124,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,122,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,122,0,0,0,0,-122,-122,-122,-122,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,-2,-124,-124,-124,-124,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,122,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,122,0,0,0,0,-122,-122,-122,-122,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,2,-124,-124,-124,-124,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,126,0,0,0,0,0,0,126,0,0,0,0,0,126,0,0,0,0,126,0,0,0,0,-126,-126,-126,-126,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-121,-121,-121,-121,-121,-121,-121,-121,-121,-121,-121,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-121,-121,-121,-121,-121,-121,-121,-121,-121,-121,-121,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-127,-127,-127,-6,-127,-127,-5,-127,-127,-127,-127,-127,0,0,121,0,0,122,0,0,0,0,0,0,121,0,0,122,0,0,0,0,0,121,0,0,122,0,0,0,0,0,-121,-121,1,-121,-121,-121,-121,-121,0,122,0,0,0,0,0,122,0,0,0,0,0,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0
-127,-127,-127,-6,-127,-127,-5,-127,-127,-127,-127,-127,0,0,121,0,0,122,0,0,0,0,0,0,121,0,0,122,0,0,0,0,0,121,0,0,122,0,0,0,0,0,-121,-121,1,-121,-121,-121,-121,-121,0,122,0,0,0,0,0,122,0,0,0,0,0,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0
-130,-130,-130,-9,-130,-130,-8,-130,-130,-130,-130,-130,0,0,121,0,0,122,0,0,0,0,0,0,121,0,0,122,0,0,0,0,0,121,0,0,122,0,0,0,0,0,-121,-121,1,-121,-121,-121,-121,-121,0,122,0,0,0,0,0,122,0,0,0,0,0,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0
-130,-130,-130,-9,-130,-130,-8,-130,-130,-130,-130,-130,0,0,121,0,0,122,0,0,0,0,0,0,121,0,0,122,0,0,0,0,0,121,0,0,122,0,0,0,0,0,-121,-121,1,-121,-121,-121,-121,-121,0,122,0,0,0,0,0,122,0,0,0,0,0,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0
-128,-128,-128,-3,-128,-128,-8,-128,-128,-128,-128,-128,0,0,125,0,0,120,0,0,0,0,0,0,125,0,0,120,0,0,0,0,0,125,0,0,120,0,0,0,0,0,-125,-125,-5,-125,-125,-125,-125,-125,0,120,0,0,0,0,0,120,0,0,0,0,0,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0
-120,-120,-120,2,-120,-120,-120,-120,-120,-120,-120,-120,0,0,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-125,-125,-125,-5,-125,-125,-125,-125,-125,-125,-125,-125,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,-120,-120,-120,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7,-125,-125,-11,-125,-125,-125,-125,-125,-125,-125,-125,-118,-118,-4,-118,-118,-118,-118,-118,-118,-118,-118,0,114,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,-114,-114,-114,-114,-114,-114,-114,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-117,-117,5,-117,-117,-117,-117,-117,-117,-117,-117,-118,-118,4,-118,-118,-118,-118,-118,-118,-118,-118,0,122,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,-122,-122,-122,-122,-122,-122,-122,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-118,-118,4,-118,-118,2,-118,-118,-118,-118,-118,-118,-118,4,-118,-118,2,-118,-118,-118,-118,-118,0,122,0,0,120,0,0,0,0,0,122,0,0,120,0,0,0,0,0,-122,-122,-2,-122,-122,-122,-122,-122,0,120,0,0,0,0,0,120,0,0,0,0,0,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0
-1,-119,-119,1,-119,-119,1,-119,-119,-119,-119,-119,-118,-118,2,-118,-118,2,-118,-118,-118,-118,-118,0,120,0,0,120,0,0,0,0,0,120,0,0,120,0,0,0,0,0,-120,-120,0,-120,-120,-120,-120,-120,0,120,0,0,0,0,0,120,0,0,0,0,0,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,120,0,0,0,0,0,-121,-121,-121,-121,-121,-1,-121,-121,-121,-121,-121,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0,120,0,0,0,0,0,120,0,0,0,0,0,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0,120,0,0,0,0,0,120,0,0,0,0,0,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,119,0,0,0,0,0,0,119,0,0,0,0,0,119,0,0,0,0,0,-119,-119,-119,-119,-119,0,0,0,0,0,0,0,0,0,0
0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,-120,-120,-120,-120,-120,-120,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,120,0,119,0,0,0,0,0,0,0,0,120,0,119,0,0,0,0,0,0,0,120,0,119,0,0,0,0,0,0,120,0,119,0,0,0,0,0,120,0,119,0,0,0,0,0,-120,-1,-120,-120,-120,-120,-120,119,0,0,0,0,0,-119,-119,-119,-119,-119,0,0,0,0,0,0,0,0,0,0
0,0,0,0,120,0,119,0,0,0,0,0,0,0,0,120,0,119,0,0,0,0,0,0,0,120,0,119,0,0,0,0,0,0,120,0,119,0,0,0,0,0,120,0,119,0,0,0,0,0,-120,-1,-120,-120,-120,-120,-120,119,0,0,0,0,0,-119,-119,-119,-119,-119,0,0,0,0,0,0,0,0,0,0
0,0,0,0,120,0,119,0,0,0,0,0,0,0,0,120,0,119,0,0,0,0,0,0,0,120,0,119,0,0,0,0,0,0,120,0,119,0,0,0,0,0,120,0,119,0,0,0,0,0,-120,-1,-120,-120,-120,-120,-120,119,0,0,0,0,0,-119,-119,-119,-119,-119,0,0,0,0,0,0,0,0,0,0
0,0,0,0,119,0,119,0,0,0,0,0,0,0,0,119,0,119,0,0,0,0,0,0,0,119,0,119,0,0,0,0,0,0,119,0,119,0,0,0,0,0,119,0,119,0,0,0,0,0,-119,0,-119,-119,-119,-119,-119,119,0,0,0,0,0,-119,-119,-119,-119,-119,0,0,0,0,0,0,0,0,0,0
0,0,0,122,126,0,126,0,0,0,0,0,0,0,122,126,0,126,0,0,0,0,0,0,122,126,0,126,0,0,0,0,0,122,126,0,126,0,0,0,0,0,4,-122,4,-122,-122,-122,-122,-122,-126,0,-126,-126,-126,-126,-126,126,0,0,0,0,0,-126,-126,-126,-126,-126,0,0,0,0,0,0,0,0,0,0
0,0,0,122,122,0,116,0,0,0,0,0,0,0,122,122,0,116,0,0,0,0,0,0,122,122,0,116,0,0,0,0,0,122,122,0,116,0,0,0,0,0,0,-122,-6,-122,-122,-122,-122,-122,-122,-6,-122,-122,-122,-122,-122,116,0,0,0,0,0,-116,-116,-116,-116,-116,0,0,0,0,0,0,0,0,0,0
0,0,0,122,119,0,116,0,0,0,0,0,0,0,122,119,0,116,0,0,0,0,0,0,122,119,0,116,0,0,0,0,0,122,119,0,116,0,0,0,0,0,-3,-122,-6,-122,-122,-122,-122,-122,-119,-3,-119,-119,-119,-119,-119,116,0,0,0,0,0,-116,-116,-116,-116,-116,0,0,0,0,0,0,0,0,0,0
0,0,0,124,126,0,116,0,0,0,0,0,0,0,124,126,0,116,0,0,0,0,0,0,124,126,0,116,0,0,0,0,0,124,126,0,116,0,0,0,0,0,2,-124,-8,-124,-124,-124,-124,-124,-126,-10,-126,-126,-126,-126,-126,116,0,0,0,0,0,-116,-116,-116,-116,-116,0,0,0,0,0,0,0,0,0,0
0,0,0,119,123,0,116,0,0,0,0,0,0,0,119,123,0,116,0,0,0,0,0,0,119,123,0,116,0,0,0,0,0,119,123,0,116,0,0,0,0,0,4,-119,-3,-119,-119,-119,-119,-119,-123,-7,-123,-123,-123,-123,-123,116,0,0,0,0,0,-116,-116,-116,-116,-116,0,0,0,0,0,0,0,0,0,0
