b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-73,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200
-73,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200
-82,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
-82,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
-82,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200
-77,-200,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200
-80,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
-82,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
-82,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
-82,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
-87,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
-90,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-81,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-78,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-77,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-75,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-75,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-77,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-77,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-81,-78,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-78,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-71,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-76,-81,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-72,-78,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-77,-78,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-77,-78,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-73,-78,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-80,-81,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-75,-77,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-80,-81,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-75,-200,-79,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-75,-200,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-75,-200,-80,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-75,-200,-73,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-79,-200,-77,-200,-200,-200
-200,-200,-200,-200,-78,-200,-200,-80,-200,-79,-200,-200,-200
-200,-200,-200,-200,-78,-200,-200,-68,-200,-81,-200,-200,-200
-200,-200,-200,-200,-78,-81,-200,-77,-200,-200,-200,-200,-200
-200,-200,-200,-200,-78,-81,-200,-77,-200,-200,-200,-200,-200
-200,-200,-200,-200,-76,-81,-200,-63,-200,-200,-200,-200,-200
-200,-200,-200,-200,-76,-81,-200,-62,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-84,-200,-62,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-200,-63,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-200,-63,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-200,-63,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-82,-200,-65,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-82,-200,-64,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-82,-200,-60,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-82,-200,-60,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-86,-200,-61,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-68,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-67,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-66,-200,-200,-200,-200,-200
-200,-200,-200,-200,-80,-200,-200,-67,-200,-200,-200,-200,-200
-200,-200,-200,-200,-80,-200,-200,-70,-200,-200,-200,-200,-200
-200,-200,-200,-200,-80,-200,-200,-70,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-69,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-69,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-72,-200,-200,-200,-200,-200
-200,-79,-200,-200,-78,-200,-200,-72,-200,-76,-200,-200,-200
-200,-79,-200,-200,-77,-200,-200,-79,-200,-76,-200,-200,-200
-200,-79,-200,-200,-79,-200,-200,-70,-200,-76,-200,-200,-200
-200,-79,-200,-200,-78,-200,-200,-69,-200,-76,-82,-200,-200
-200,-78,-200,-200,-78,-200,-200,-67,-200,-87,-82,-200,-200
-200,-79,-200,-200,-78,-200,-200,-66,-200,-87,-82,-200,-200
-200,-80,-200,-200,-81,-200,-200,-66,-200,-200,-82,-200,-200
-200,-200,-200,-200,-75,-200,-200,-66,-200,-200,-82,-200,-200
-200,-200,-200,-200,-75,-200,-200,-66,-200,-200,-79,-200,-200
-200,-200,-200,-200,-75,-81,-200,-68,-200,-200,-88,-200,-200
-200,-200,-200,-200,-77,-81,-200,-64,-200,-200,-200,-200,-200
-200,-200,-200,-200,-74,-81,-200,-64,-200,-200,-200,-200,-200
-200,-200,-200,-200,-74,-81,-200,-64,-200,-200,-200,-200,-200
-200,-200,-200,-200,-74,-80,-200,-69,-200,-200,-200,-200,-200
-200,-200,-200,-200,-76,-80,-200,-69,-200,-200,-200,-200,-200
-200,-200,-200,-200,-72,-200,-200,-65,-200,-200,-200,-200,-200
-200,-200,-200,-200,-72,-200,-200,-65,-200,-200,-200,-200,-200
-200,-200,-200,-200,-76,-200,-200,-68,-200,-200,-200,-200,-200
-200,-200,-200,-200,-71,-200,-200,-68,-200,-200,-200,-200,-200
-200,-200,-200,-200,-71,-200,-200,-69,-200,-200,-200,-200,-200
-200,-200,-200,-200,-71,-200,-200,-69,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-200,-200,-67,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-81,-200,-62,-200,-200,-200,-200,-200
-77,-200,-200,-200,-200,-81,-200,-62,-200,-200,-200,-200,-200
-77,-79,-200,-200,-200,-81,-200,-66,-200,-200,-200,-200,-200
-77,-79,-200,-200,-200,-81,-200,-67,-200,-200,-200,-200,-200
-77,-79,-200,-200,-69,-83,-200,-77,-200,-200,-200,-200,-200
-81,-79,-200,-200,-69,-80,-200,-77,-200,-200,-200,-200,-200
-200,-79,-200,-200,-69,-82,-200,-78,-200,-200,-200,-200,-200
-200,-79,-200,-200,-69,-79,-200,-76,-200,-200,-200,-200,-200
-200,-79,-200,-200,-68,-79,-200,-75,-200,-200,-200,-200,-200
-200,-81,-200,-200,-69,-80,-200,-76,-200,-200,-200,-200,-200
-200,-75,-200,-200,-69,-78,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-70,-78,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200
-200,-76,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
-200,-74,-200,-200,-71,-200,-200,-81,-200,-200,-200,-200,-200
-200,-80,-200,-200,-78,-200,-200,-81,-200,-200,-200,-200,-200
-200,-71,-200,-200,-78,-200,-200,-81,-200,-200,-200,-200,-200
-200,-71,-200,-200,-72,-200,-200,-81,-200,-200,-200,-200,-200
-200,-71,-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200
-200,-81,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-73,-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200
-200,-65,-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200
-200,-71,-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200
-200,-67,-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200
-200,-71,-200,-200,-80,-200,-200,-85,-200,-200,-200,-200,-200
-200,-74,-200,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200
-200,-68,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
-200,-74,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
-200,-74,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-65,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
-200,-65,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-63,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
-200,-63,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
-200,-65,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
-200,-64,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
-200,-64,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
-200,-66,-200,-200,-77,-80,-200,-200,-200,-200,-200,-200,-200
-200,-66,-200,-200,-80,-80,-200,-200,-200,-200,-200,-200,-200
-200,-72,-200,-200,-76,-80,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-76,-80,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-76,-80,-200,-200,-200,-200,-200,-200,-200
-200,-79,-200,-200,-78,-80,-200,-200,-200,-200,-200,-200,-200
-200,-76,-200,-200,-74,-81,-200,-200,-200,-200,-200,-200,-200
-200,-76,-81,-200,-78,-80,-200,-80,-200,-200,-200,-200,-200
-200,-77,-81,-200,-78,-80,-200,-80,-200,-200,-200,-200,-200
-200,-77,-81,-200,-76,-81,-200,-80,-200,-200,-200,-200,-200
-200,-78,-81,-200,-79,-78,-200,-80,-200,-200,-200,-200,-200
-200,-78,-78,-200,-74,-85,-200,-81,-200,-200,-200,-200,-200
-200,-77,-200,-200,-79,-82,-200,-200,-200,-200,-200,-200,-200
-200,-76,-200,-200,-80,-81,-200,-200,-200,-200,-200,-200,-200
-200,-76,-200,-200,-81,-81,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-79,-77,-200,-200,-200,-200,-200,-200,-200
-200,-75,-200,-200,-79,-77,-200,-80,-200,-200,-200,-200,-200
-200,-72,-200,-200,-77,-77,-200,-80,-200,-200,-200,-200,-200
-200,-72,-200,-200,-72,-77,-200,-80,-200,-200,-200,-200,-200
-200,-75,-200,-200,-68,-79,-200,-80,-200,-200,-200,-200,-200
-200,-77,-200,-200,-64,-79,-200,-80,-200,-200,-200,-200,-200
-200,-81,-200,-200,-64,-79,-200,-80,-200,-200,-200,-200,-200
-200,-200,-200,-200,-63,-200,-200,-79,-200,-200,-200,-200,-200
-200,-200,-200,-200,-63,-200,-200,-81,-200,-200,-200,-200,-200
-200,-79,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200
-200,-79,-200,-200,-73,-200,-200,-81,-200,-200,-200,-200,-200
-200,-79,-200,-200,-73,-200,-200,-81,-200,-200,-200,-200,-200
-200,-79,-200,-200,-67,-200,-200,-82,-200,-200,-200,-200,-200
-200,-80,-200,-200,-66,-200,-200,-81,-200,-200,-200,-200,-200
-200,-80,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-67,-75,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-70,-75,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-78,-75,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-72,-75,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-72,-72,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-76,-75,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-82,-76,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200
-200,-200,-81,-200,-75,-70,-200,-200,-200,-200,-200,-200,-200
-200,-200,-81,-200,-76,-72,-200,-200,-200,-200,-200,-200,-200
-200,-200,-81,-200,-80,-73,-200,-200,-200,-200,-200,-200,-200
-200,-200,-81,-200,-78,-70,-200,-84,-200,-200,-200,-200,-200
-200,-200,-81,-200,-78,-68,-200,-84,-200,-200,-200,-200,-200
-200,-200,-82,-200,-200,-70,-83,-84,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-69,-83,-84,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-68,-83,-81,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-69,-83,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-82,-70,-87,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-82,-72,-85,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-82,-65,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-82,-70,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-67,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-79,-72,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-82,-57,-200,-200,-200,-200,-200,-200,-200
-200,-200,-75,-200,-82,-61,-200,-200,-200,-200,-200,-200,-200
-200,-200,-75,-200,-85,-60,-200,-200,-200,-200,-200,-200,-200
-200,-200,-75,-200,-85,-61,-200,-200,-200,-200,-200,-200,-200
-200,-78,-75,-78,-200,-62,-200,-83,-200,-200,-200,-200,-200
-200,-78,-85,-78,-200,-60,-200,-83,-200,-200,-200,-200,-200
-200,-78,-79,-78,-200,-66,-200,-83,-200,-200,-200,-200,-200
-200,-78,-68,-78,-200,-74,-200,-83,-200,-200,-200,-200,-200
-200,-80,-68,-77,-200,-75,-200,-81,-200,-200,-200,-200,-200
-200,-80,-68,-76,-200,-75,-200,-200,-200,-200,-200,-200,-200
-200,-79,-77,-75,-200,-74,-200,-83,-200,-200,-200,-200,-200
-200,-79,-69,-200,-200,-75,-200,-83,-200,-200,-200,-200,-200
-200,-77,-64,-200,-200,-78,-200,-83,-200,-200,-200,-200,-200
-200,-77,-64,-80,-79,-75,-200,-83,-200,-200,-200,-200,-200
-200,-80,-66,-80,-79,-72,-200,-80,-200,-200,-200,-200,-200
-200,-78,-65,-80,-79,-77,-200,-200,-200,-200,-200,-200,-200
-200,-79,-65,-80,-79,-74,-200,-200,-200,-200,-200,-200,-200
-200,-82,-66,-81,-83,-75,-200,-200,-200,-200,-200,-200,-200
-200,-82,-66,-82,-78,-78,-200,-200,-200,-200,-200,-200,-200
-200,-80,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-80,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-80,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-80,-76,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-81,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-79,-78,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-79,-78,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-80,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-81,-78,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-81,-76,-78,-200,-200,-76,-200,-200,-200,-200,-200,-200
-200,-200,-76,-79,-200,-200,-76,-200,-200,-200,-200,-200,-200
-200,-200,-80,-80,-200,-200,-76,-200,-200,-200,-200,-200,-200
-200,-200,-81,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200
-200,-200,-200,-73,-200,-200,-82,-200,-200,-200,-200,-200,-200
-200,-200,-200,-71,-200,-200,-82,-200,-200,-200,-200,-200,-200
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-70,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-68,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-68,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-70,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-70,-78,-200,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-77,-78,-200,-71,-200,-200,-200,-200,-200,-200
-200,-200,-200,-72,-200,-200,-71,-200,-200,-200,-200,-200,-200
-200,-200,-200,-72,-200,-79,-71,-200,-200,-200,-200,-200,-200
-200,-200,-200,-80,-200,-79,-71,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-79,-78,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-79,-71,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-78,-69,-200,-200,-200,-200,-200,-200
-200,-200,-200,-81,-200,-80,-69,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-80,-67,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-67,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-66,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-200,-66,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-80,-69,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-80,-65,-200,-200,-200,-200,-200,-200
-200,-200,-200,-79,-200,-80,-64,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-80,-61,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-61,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-65,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-80,-65,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-80,-75,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-80,-75,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-76
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-81
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-78
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-80
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-79
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-80
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-78
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-74,-200
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-79,-200
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-74,-80,-200
