b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,x,y
-200,-80,-200,-200,-80,-70,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-78,-71,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-81,-71,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-81,-83,-200,-200,-200,-200,-200,-200,-200,13,6
-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-78,-75,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,12,6
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-200,-200,-200,-79,-77,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-78,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-78,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,10,6
-200,-71,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-73,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-72,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,10,6
-200,-74,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200,9,6
-200,-74,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200,9,6
-200,-70,-200,-200,-73,-200,-200,-82,-200,-200,-200,-200,-200,9,6
-200,-70,-200,-200,-81,-200,-200,-79,-200,-200,-200,-200,-200,9,6
-200,-69,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-67,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-71,-198,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6,8
-68,-198,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6,8
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,4
-200,-73,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,9,4
-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-59,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-60,-200,-200,-78,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-200,-82,-200,-200,-68,-200,-200,-83,-200,-200,-200,-200,-200,9,7
-200,-79,-200,-200,-68,-200,-200,-77,-200,-200,-200,-200,-200,9,7
-200,-200,-200,-200,-74,-200,-200,-79,-200,-200,-200,-200,-200,9,7
-200,-200,-200,-200,-200,-200,-200,-68,-200,-81,-200,-200,-200,9,10
-200,-200,-200,-200,-200,-200,-200,-72,-200,-80,-200,-200,-200,9,10
-200,-200,-200,-200,-78,-200,-200,-70,-200,-200,-200,-200,-200,9,10
-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,9,10
-200,-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,10,10
-200,-200,-200,-200,-77,-200,-200,-64,-200,-200,-200,-200,-200,10,10
-200,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,4,15
-200,-200,-200,-200,-200,-200,-200,-200,-55,-200,-200,-200,-200,4,15
-200,-200,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,4,15
-200,-200,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,4,15
-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,5,15
-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,5,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,7,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,7,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-85,-200,-200,10,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-75,-200,-200,10,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,12,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-79,-200,12,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-81,-81,12,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-82,-200,12,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,-200,12,15
-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-66,-200,18,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,18,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-79,18,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,18,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,20,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,20,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-61,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-62,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-71,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-199,-67,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,23,15
-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-200,-200,-200,-200,-72,-200,-84,-200,-200,-200,-200,-200,-200,9,7
-200,-80,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-73,-198,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,9,8
-200,-72,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,9,3
-200,-73,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,9,4
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,5
-200,-79,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,9,5
-200,-73,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,9,5
-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-81,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-81,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-76,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,9,7
-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,9,8
-78,-198,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,9,8
-80,-198,-200,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200,9,8
-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,9,8
-200,-74,-200,-200,-78,-200,-200,-81,-200,-200,-200,-200,-200,9,8
-200,-76,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,9,8
-200,-77,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-72,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,6
-200,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-71,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-74,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-80,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-83,-200,-200,-74,-200,-200,-75,-200,-200,-200,-200,-200,10,8
-200,-200,-200,-200,-72,-200,-200,-80,-200,-200,-200,-200,-200,10,8
-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,10,8
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-77,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,3
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,1
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-78,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,2
-200,-71,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,11,1
-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,2
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,2
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,2
-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,12,1
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,12,1
-200,-80,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,12,1
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,12,2
-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,12,2
-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,12,2
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,13,1
-200,-200,-76,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,13,1
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,13,1
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,13,1
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,13,1
-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,13,2
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,14,1
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,14,1
-200,-80,-79,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,14,1
-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,14,1
-200,-200,-79,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,14,1
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,14,1
-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,14,2
-200,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,14,2
-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,14,2
-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,14,2
-200,-200,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,14,2
-200,-200,-79,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,14,2
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,15,1
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,15,2
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,15,2
-200,-69,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200,9,3
-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,9,3
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,3
-200,-74,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-78,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,9,7
-81,-198,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,9,7
-81,-198,-200,-200,-73,-84,-200,-77,-200,-200,-200,-200,-200,9,8
-81,-198,-200,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,9,8
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,9,8
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,9,8
-79,-198,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,9,8
-78,-198,-200,-200,-73,-200,-200,-67,-200,-200,-200,-200,-200,9,9
-200,-200,-200,-200,-74,-78,-200,-71,-200,-200,-200,-200,-200,9,9
-200,-200,-200,-200,-76,-200,-200,-65,-200,-200,-200,-200,-200,9,9
-200,-85,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,9,9
-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,9,10
-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,9,10
-200,-200,-200,-200,-200,-77,-200,-73,-200,-81,-200,-200,-200,9,10
-200,-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,4,15
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,11,1
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,11,1
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,2
-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,3
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,3
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,3
-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,4
-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,4,15
-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,4,15
-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200,-200,4,14
-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,4,14
-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,4,13
-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,4,13
-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,4,13
-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,8
-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-84,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-74,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,10,7
-200,-80,-200,-200,-76,-200,-200,-81,-200,-200,-200,-200,-200,10,6
-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,6
-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,5
-200,-62,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,10,5
-200,-62,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,10,5
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,4
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,3
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,3
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,3
-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,3
-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,3
-200,-72,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,2
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10,1
-200,-72,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,4
-200,-73,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,4
-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,4
-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,5
-200,-80,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,5
-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11,5
-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,11,5
-200,-77,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-200,-200,-200,-75,-78,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-81,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-200,-200,-200,-73,-76,-200,-200,-200,-200,-200,-200,-200,11,6
-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200,11,7
-200,-200,-200,-200,-72,-77,-200,-200,-200,-200,-200,-200,-200,11,7
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,11,7
-200,-200,-200,-200,-75,-75,-200,-81,-200,-200,-200,-200,-200,11,7
-200,-200,-200,-200,-76,-76,-200,-200,-200,-200,-200,-200,-200,11,7
-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,11,8
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,11,8
-200,-200,-200,-200,-77,-78,-200,-200,-200,-200,-200,-200,-200,11,8
-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200,11,8
-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,11,8
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,16,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,16,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,16,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,18,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,-200,18,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,9,15
-200,-200,-200,-200,-200,-200,-200,-200,-77,-75,-200,-200,-200,9,15
-200,-200,-200,-200,-200,-200,-200,-200,-78,-72,-200,-200,-200,9,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,9,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,9,15
-200,-200,-200,-200,-200,-200,-200,-200,-81,-77,-200,-200,-200,10,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,10,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,10,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200,10,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-61,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-59,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-64,-200,-200,14,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82,19,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,19,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,19,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,20,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87,20,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,20,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,21,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-81,21,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,21,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,21,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,21,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,22,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-59,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,23,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,23,15
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,1
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,1
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,19,2
